0.0		0.014374657781689715
0.03125		0.20883694474712708
0.0625		0.3952737450430401
0.09375		0.566520396989019
0.125		0.7159959877870089
0.15625		0.83795625430952
0.1875		0.9277143319101977
0.21875		0.9818208680037577
0.25		0.9981965787514196
0.28125		0.9762121547727552
0.3125		0.9167124451522572
0.34375		0.8219839903628199
0.375		0.6956671517976718
0.40625		0.5426162147235728
0.4375		0.3687128408203258
0.46875		0.18064003922089694
0.5		-0.014374657781689759
0.53125		-0.20883694474712697
0.5625		-0.39527374504304
0.59375		-0.5665203969890192
0.625		-0.7159959877870093
0.65625		-0.8379562543095204
0.6875		-0.9277143319101977
0.71875		-0.9818208680037575
0.75		-0.9981965787514193
0.78125		-0.9762121547727549
0.8125		-0.9167124451522571
0.84375		-0.82198399036282
0.875		-0.6956671517976721
0.90625		-0.542616214723573
0.9375		-0.36871284082032596
0.96875		-0.18064003922089714
1.0		0.014374657781689715
