0.0		2.4492935982947064e-16
0.03125		0.19509032201612872
0.0625		0.3826834323650904
0.09375		0.5555702330196022
0.125		0.7071067811865477
0.15625		0.8314696123025455
0.1875		0.9238795325112866
0.21875		0.9807852804032304
0.25		1.0
0.28125		0.9807852804032303
0.3125		0.9238795325112865
0.34375		0.8314696123025452
0.375		0.7071067811865475
0.40625		0.555570233019602
0.4375		0.38268343236508967
0.46875		0.19509032201612836
0.5		-1.2246467991473532e-16
0.53125		-0.1950903220161286
0.5625		-0.3826834323650899
0.59375		-0.5555702330196022
0.625		-0.7071067811865476
0.65625		-0.8314696123025453
0.6875		-0.9238795325112867
0.71875		-0.9807852804032304
0.75		-1.0
0.78125		-0.9807852804032304
0.8125		-0.9238795325112867
0.84375		-0.8314696123025452
0.875		-0.7071067811865475
0.90625		-0.5555702330196022
0.9375		-0.3826834323650898
0.96875		-0.19509032201612825
1.0		0.0
